Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
b'833,0,0,0,0,0,2020,8,2,0,13,55,0,0,0,3.57,3.30,4.98,4.98,44.99,33.33,31.09,37.73,30.49,974.32,-3.63,7.46,6.35,-20.35,45.55,172.13,END\r\n'
b'834,0,0,0,0,0,2020,8,2,0,13,56,0,0,0,3.56,3.30,4.98,4.98,45.70,32.96,31.08,37.76,30.49,974.44,-2.03,8.57,5.66,-11.17,54.94,161.98,END\r\n'
b'835,0,0,0,0,0,2020,8,2,0,13,57,0,0,0,3.57,3.29,4.98,4.94,47.12,32.83,31.05,37.78,30.47,974.37,-2.26,9.10,4.67,-12.44,60.34,160.75,END\r\n'
b'836,0,0,0,0,0,2020,8,2,0,13,58,0,0,0,3.49,3.31,4.98,4.98,45.05,32.61,31.05,37.73,30.51,974.59,-1.95,9.03,3.75,-11.29,64.91,160.55,END\r\n'
b'837,0,0,0,0,0,2020,8,2,0,13,59,0,0,0,3.57,3.29,4.98,4.98,46.37,33.09,31.05,37.73,30.48,974.39,-1.91,9.22,3.67,-10.91,65.81,159.79,END\r\n'
b'838,0,0,0,0,0,2020,8,2,0,14,0,0,0,0,3.56,3.30,4.98,4.98,45.43,32.77,31.07,37.73,30.45,974.59,-1.99,9.26,4.02,-11.15,64.16,159.11,END\r\n'
b'839,0,0,0,0,0,2020,8,2,0,14,1,0,0,0,3.57,3.30,4.98,4.95,45.83,33.22,31.06,37.73,30.45,974.49,-2.03,9.33,3.90,-11.33,64.77,159.25,END\r\n'
b'840,0,0,0,0,0,2020,8,2,0,14,2,0,0,0,3.56,3.30,4.98,4.98,45.13,32.61,31.05,37.73,30.49,974.33,-2.26,9.87,2.26,-12.57,72.08,159.67,END\r\n'
b'841,0,0,0,0,0,2020,8,2,0,14,3,0,0,0,3.56,3.30,4.98,4.97,44.33,32.96,31.05,37.73,30.39,974.32,-1.26,9.45,2.22,-7.41,74.88,160.62,END\r\n'
b'842,0,0,0,0,0,2020,8,2,0,14,4,0,0,0,3.56,3.30,4.98,4.98,45.05,33.12,31.08,37.73,30.44,974.65,-1.22,9.79,1.68,-7.02,78.00,161.14,END\r\n'
b'843,0,0,0,0,0,2020,8,2,0,14,5,0,0,0,3.57,3.30,4.98,4.98,45.66,32.72,31.07,37.71,30.43,974.45,-1.19,9.64,1.49,-6.93,78.82,160.20,END\r\n'
b'844,0,0,0,0,0,2020,8,2,0,14,6,0,0,0,3.56,3.30,4.98,4.98,45.16,32.55,31.07,37.73,30.43,974.42,-1.30,9.71,1.53,-7.53,78.32,159.83,END\r\n'
b'845,0,0,0,0,0,2020,8,2,0,14,7,0,0,0,3.51,3.29,4.98,4.98,46.35,33.66,31.07,37.72,30.41,974.54,-1.30,9.75,1.95,-7.45,76.48,159.01,END\r\n'
b'846,0,0,0,0,0,2020,8,2,0,14,8,0,0,0,3.56,3.30,4.98,4.98,44.98,32.86,31.07,37.75,30.44,974.48,-2.41,9.71,1.68,-13.73,73.17,146.75,END\r\n'
b'847,0,0,0,0,0,2020,8,2,0,14,9,0,0,0,3.57,3.29,4.98,4.97,45.88,33.07,31.05,37.70,30.41,974.59,-1.07,9.71,0.92,-6.26,81.74,152.52,END\r\n'
b'848,0,0,0,0,0,2020,8,2,0,14,10,0,0,0,3.56,3.30,4.98,4.95,44.46,32.90,31.06,37.73,30.42,974.47,-0.96,9.75,0.84,-5.58,82.56,152.80,END\r\n'
b'849,0,0,0,0,0,2020,8,2,0,14,11,0,0,0,3.54,3.30,4.98,4.98,44.96,34.35,31.06,37.68,30.45,974.42,-0.50,9.71,1.30,-2.90,81.84,153.14,END\r\n'
b'850,0,0,0,0,0,2020,8,2,0,14,12,0,0,0,3.56,3.30,4.98,4.98,45.33,32.48,31.07,37.73,30.45,974.47,0.00,9.75,1.07,0.00,83.73,155.95,END\r\n'
b'851,0,0,0,0,0,2020,8,2,0,14,13,0,0,0,3.57,3.29,4.98,4.98,45.05,32.91,31.08,37.67,30.39,974.29,0.31,9.83,1.26,1.77,82.47,156.14,END\r\n'
b'852,0,0,0,0,0,2020,8,2,0,14,14,0,0,0,3.57,3.30,4.98,4.98,43.91,32.66,31.07,37.69,30.41,974.46,0.42,9.75,1.07,2.46,83.27,156.76,END\r\n'
b'853,0,0,0,0,0,2020,8,2,0,14,15,0,0,0,3.57,3.30,4.98,4.98,45.44,32.62,31.08,37.70,30.41,974.42,0.31,9.83,1.07,1.77,83.54,156.64,END\r\n'
b'854,0,0,0,0,0,2020,8,2,0,14,16,0,0,0,3.55,3.30,4.98,4.98,45.05,33.04,31.06,37.70,30.45,974.36,-0.99,9.64,0.84,-5.87,82.30,153.62,END\r\n'
b'855,0,0,0,0,0,2020,8,2,0,14,17,0,0,0,3.57,3.30,4.98,4.98,45.48,33.37,31.07,37.70,30.44,974.56,-0.92,9.64,0.80,-5.42,82.79,154.93,END\r\n'
b'856,0,0,0,0,0,2020,8,2,0,14,18,0,0,0,3.57,3.30,4.98,4.98,45.16,32.37,31.06,37.68,30.48,974.49,-0.80,9.64,0.99,-4.74,82.45,154.25,END\r\n'
b'857,0,0,0,0,0,2020,8,2,0,14,19,0,0,0,3.57,3.29,4.98,4.94,45.59,33.45,31.07,37.67,30.40,974.36,0.23,9.48,0.61,1.38,86.06,158.50,END\r\n'
b'858,0,0,0,0,0,2020,8,2,0,14,20,0,0,0,3.53,3.30,4.98,4.98,45.33,32.45,31.08,37.70,30.41,974.58,0.57,9.79,0.65,3.35,84.94,158.23,END\r\n'
b'859,0,0,0,0,0,2020,8,2,0,14,21,0,0,0,3.57,3.29,4.98,4.97,44.25,33.23,31.06,37.68,30.41,974.48,-0.80,9.83,-0.54,-4.66,84.39,156.06,END\r\n'
b'860,0,0,0,0,0,2020,8,2,0,14,22,0,0,0,3.57,3.30,4.98,4.98,45.44,32.80,31.08,37.66,30.40,974.53,-0.11,9.64,0.08,-0.68,89.18,158.49,END\r\n'
b'861,0,0,0,0,0,2020,8,2,0,14,23,0,0,0,3.56,3.29,4.98,4.98,45.18,34.18,31.06,37.68,30.41,974.56,-0.61,9.71,0.54,-3.60,85.22,156.27,END\r\n'
b'862,0,0,0,0,0,2020,8,2,0,14,24,0,0,0,3.57,3.31,4.97,4.98,45.20,32.78,31.06,37.67,30.45,974.35,0.00,9.68,1.30,0.00,82.35,156.15,END\r\n'
b'863,0,0,0,0,0,2020,8,2,0,14,25,0,0,0,3.57,3.29,4.98,4.98,44.93,34.51,31.06,37.69,30.45,974.49,-0.34,9.68,0.92,-2.03,84.21,156.45,END\r\n'
b'864,0,0,0,0,0,2020,8,2,0,14,26,0,0,0,3.56,3.30,4.98,4.98,45.29,32.68,31.08,37.72,30.45,974.41,-0.19,9.79,0.99,-1.11,84.10,156.86,END\r\n'
b'865,0,0,0,0,0,2020,8,2,0,14,27,0,0,0,3.56,3.30,4.98,4.98,44.63,33.61,31.06,37.69,30.42,974.41,-0.08,9.75,1.22,-0.45,82.83,156.09,END\r\n'
b'866,0,0,0,0,0,2020,8,2,0,14,28,0,0,0,3.56,3.30,4.98,4.95,45.12,32.80,31.08,37.66,30.48,974.58,-0.15,9.48,0.80,-0.92,85.07,157.74,END\r\n'
b'867,0,0,0,0,0,2020,8,2,0,14,29,0,0,0,3.51,3.29,4.98,4.98,45.24,34.17,31.05,37.66,30.41,974.44,-0.99,9.98,1.11,-5.65,81.51,155.86,END\r\n'
b'868,0,0,0,0,0,2020,8,2,0,14,30,0,0,0,3.57,3.30,4.98,4.98,45.33,32.81,31.05,37.69,30.45,974.43,-0.42,9.91,1.34,-2.41,81.94,158.15,END\r\n'
b'869,0,0,0,0,0,2020,8,2,0,14,31,0,0,0,3.58,3.30,4.98,4.98,45.27,34.02,31.03,37.67,30.41,974.42,-0.42,9.75,1.57,-2.44,80.55,157.72,END\r\n'
b'870,0,0,0,0,0,2020,8,2,0,14,32,0,0,0,3.56,3.30,4.98,4.92,44.88,33.62,31.06,37.66,30.44,974.60,-0.46,9.71,1.30,-2.68,81.92,158.58,END\r\n'
b'871,0,0,0,0,0,2020,8,2,0,14,33,0,0,0,3.56,3.30,4.98,4.98,45.58,33.49,31.06,37.67,30.46,974.47,-0.54,9.71,1.22,-3.13,82.17,158.90,END\r\n'
b'872,0,0,0,0,0,2020,8,2,0,14,34,0,0,0,3.56,3.30,4.98,4.98,45.64,32.90,31.06,37.62,30.48,974.48,-0.50,9.71,1.38,-2.90,81.43,158.48,END\r\n'
b'873,0,0,0,0,0,2020,8,2,0,14,35,0,0,0,3.57,3.29,4.98,4.97,45.90,32.50,31.08,37.65,30.45,974.53,-1.26,10.25,4.40,-6.46,65.94,164.97,END\r\n'
b'874,0,0,0,0,0,2020,8,2,0,14,36,0,0,0,3.56,3.30,4.98,4.98,45.17,33.28,31.05,37.65,30.48,974.45,-3.10,-5.05,4.51,-24.58,-42.68,-155.82,END\r\n'
b'875,0,0,0,0,0,2020,8,2,0,14,37,0,0,0,3.56,3.30,4.98,4.98,44.70,32.17,31.01,37.65,30.42,974.41,-0.73,3.17,9.18,-4.28,19.02,171.46,END\r\n'
b'876,0,0,0,0,0,2020,8,2,0,14,38,0,0,0,3.52,3.30,4.98,4.98,45.30,32.59,31.03,37.69,30.45,974.52,-0.76,4.32,8.61,-4.54,26.58,169.51,END\r\n'
b'877,0,0,0,0,0,2020,8,2,0,14,39,0,0,0,3.56,3.29,4.98,4.98,45.59,34.21,31.02,37.68,30.46,974.56,-1.64,3.75,7.27,-11.37,26.71,168.52,END\r\n'
b'878,0,0,0,0,0,2020,8,2,0,14,40,0,0,0,3.56,3.30,4.98,4.98,45.23,33.04,31.01,37.67,30.49,974.28,-0.88,4.74,8.76,-5.05,28.31,166.29,END\r\n'
b'879,0,0,0,0,0,2020,8,2,0,14,41,0,0,0,3.57,3.30,4.98,4.94,44.54,33.29,31.02,37.66,30.43,974.26,-0.88,4.86,8.22,-5.26,30.43,165.03,END\r\n'
b'880,0,0,0,0,0,2020,8,2,0,14,42,0,0,0,3.48,3.30,4.98,4.98,45.10,32.94,31.03,37.67,30.41,974.37,-1.19,4.97,7.92,-7.23,31.84,163.39,END\r\n'
b'881,0,0,0,0,0,2020,8,2,0,14,43,0,0,0,3.55,3.29,4.98,4.98,45.02,33.52,31.03,37.67,30.48,974.53,-0.92,6.12,6.69,-5.78,42.17,166.21,END\r\n'
b'882,0,0,0,0,0,2020,8,2,0,14,44,0,0,0,3.56,3.30,4.98,4.98,45.30,32.69,31.02,37.66,30.43,974.37,-0.38,4.25,7.11,-2.64,30.79,168.11,END\r\n'
b'883,0,0,0,0,0,2020,8,2,0,14,45,0,0,0,3.57,3.29,4.98,4.94,45.42,32.97,31.01,37.68,30.47,974.32,-1.22,5.51,6.92,-7.88,38.08,166.64,END\r\n'
b'884,0,0,0,0,0,2020,8,2,0,14,46,0,0,0,3.57,3.30,4.98,4.98,45.13,32.76,30.99,37.65,30.48,974.49,-0.34,6.58,7.08,-2.04,42.88,164.41,END\r\n'
b'885,0,0,0,0,0,2020,8,2,0,14,47,0,0,0,3.56,3.29,4.98,4.98,46.23,33.93,31.00,37.63,30.42,974.53,-0.19,6.81,8.61,-1.00,38.34,163.78,END\r\n'
b'886,0,0,0,0,0,2020,8,2,0,14,48,0,0,0,3.57,3.30,4.98,4.98,45.22,32.13,31.00,37.65,30.48,974.38,-0.23,6.85,7.99,-1.25,40.57,163.32,END\r\n'
b'887,0,0,0,0,0,2020,8,2,0,14,49,0,0,0,3.56,3.30,4.98,4.97,45.51,33.19,30.98,37.65,30.43,974.37,-2.18,9.71,15.15,-6.91,32.41,163.40,END\r\n'
b'888,0,0,0,0,0,2020,8,2,0,14,50,0,0,0,3.56,3.30,4.98,4.98,45.33,32.66,30.98,37.63,30.50,974.50,-0.88,4.32,7.69,-5.70,29.19,168.82,END\r\n'
b'889,0,0,0,0,0,2020,8,2,0,14,51,0,0,0,3.51,3.29,4.98,4.97,46.00,33.22,30.98,37.66,30.42,974.51,0.08,5.85,7.53,0.46,37.83,162.78,END\r\n'
b'890,0,0,0,0,0,2020,8,2,0,14,52,0,0,0,3.56,3.30,4.98,4.98,45.30,32.98,30.98,37.68,30.43,974.30,-1.07,6.58,9.64,-5.24,34.15,162.14,END\r\n'
b'891,0,0,0,0,0,2020,8,2,0,14,53,0,0,0,3.56,3.29,4.98,4.98,44.85,32.53,30.97,37.66,30.45,974.45,-1.11,6.58,8.38,-5.95,37.90,162.89,END\r\n'
b'892,0,0,0,0,0,2020,8,2,0,14,54,0,0,0,3.56,3.30,4.98,4.94,44.92,32.72,30.95,37.65,30.44,974.56,-0.99,7.15,7.65,-5.42,42.84,162.20,END\r\n'
b'893,0,0,0,0,0,2020,8,2,0,14,55,0,0,0,3.53,3.30,4.98,4.98,45.93,33.32,30.95,37.64,30.40,974.52,-1.38,6.81,7.11,-7.96,43.21,162.25,END\r\n'
b'894,0,0,0,0,0,2020,8,2,0,14,56,0,0,0,3.56,3.30,4.98,4.98,45.27,32.34,30.95,37.62,30.45,974.34,-0.57,6.46,6.12,-3.69,46.44,162.13,END\r\n'
b'895,0,0,0,0,0,2020,8,2,0,14,57,0,0,0,3.57,3.29,4.98,4.98,45.63,33.20,30.96,37.65,30.43,974.40,-0.15,6.69,5.43,-1.02,50.93,160.87,END\r\n'
b'896,0,0,0,0,0,2020,8,2,0,14,58,0,0,0,3.56,3.30,4.98,4.97,45.14,32.83,30.95,37.62,30.45,974.44,0.11,6.43,6.92,0.70,42.86,161.14,END\r\n'
b'897,0,0,0,0,0,2020,8,2,0,14,59,0,0,0,3.57,3.29,4.98,4.98,47.07,32.47,30.95,37.67,30.44,974.31,-0.19,6.69,6.54,-1.17,45.65,160.59,END\r\n'
b'898,0,0,0,0,0,2020,8,2,0,15,0,0,0,0,3.56,3.30,4.98,4.98,45.37,32.53,30.95,37.67,30.45,974.37,-3.21,-10.59,-0.69,-16.84,-72.77,-149.39,END\r\n'
b'899,0,0,0,0,0,2020,8,2,0,15,1,0,0,0,3.57,3.30,4.98,4.98,45.44,33.49,30.93,37.63,30.39,974.56,0.11,5.89,11.32,0.52,27.49,163.43,END\r\n'
b'900,0,0,0,0,0,2020,8,2,0,15,2,0,0,0,3.57,3.30,4.98,4.98,45.21,34.07,30.92,37.68,30.44,974.49,0.08,5.66,7.30,0.47,37.77,161.86,END\r\n'
b'901,0,0,0,0,0,2020,8,2,0,15,3,0,0,0,3.57,3.29,4.98,4.95,45.10,33.51,30.91,37.66,30.37,974.48,0.00,5.85,7.04,0.00,39.74,160.64,END\r\n'
b'902,0,0,0,0,0,2020,8,2,0,15,4,0,0,0,3.50,3.30,4.98,4.98,45.28,32.66,30.94,37.64,30.45,974.60,-0.23,5.97,6.81,-1.45,41.22,160.48,END\r\n'
b'903,0,0,0,0,0,2020,8,2,0,15,5,0,0,0,3.57,3.29,4.98,4.98,45.25,33.48,30.93,37.65,30.42,974.49,0.11,5.89,6.39,0.76,42.68,160.51,END\r\n'
b'904,0,0,0,0,0,2020,8,2,0,15,6,0,0,0,3.56,3.30,4.98,4.98,45.34,32.55,30.93,37.68,30.46,974.40,0.08,5.97,5.20,0.55,48.92,159.63,END\r\n'
b'905,0,0,0,0,0,2020,8,2,0,15,7,0,0,0,3.57,3.29,4.98,4.98,44.79,32.97,30.92,37.65,30.40,974.55,0.11,6.04,5.35,0.81,48.45,160.02,END\r\n'
b'906,0,0,0,0,0,2020,8,2,0,15,8,0,0,0,3.56,3.31,4.98,4.98,45.52,32.68,30.90,37.63,30.45,974.27,0.46,6.08,5.81,3.12,46.20,160.37,END\r\n'
b'907,0,0,0,0,0,2020,8,2,0,15,9,0,0,0,3.57,3.30,4.98,4.98,44.69,33.81,30.91,37.67,30.44,974.30,0.69,6.12,6.58,4.38,42.77,161.27,END\r\n'
b'908,0,0,0,0,0,2020,8,2,0,15,10,0,0,0,3.57,3.30,4.98,4.98,45.26,32.54,30.90,37.66,30.41,974.31,0.54,6.23,6.69,3.35,42.88,160.50,END\r\n'
b'909,0,0,0,0,0,2020,8,2,0,15,11,0,0,0,3.56,3.30,4.98,4.97,44.59,34.05,30.93,37.70,30.46,974.41,0.69,6.23,6.58,4.34,43.31,160.10,END\r\n'
b'910,0,0,0,0,0,2020,8,2,0,15,12,0,0,0,3.56,3.30,4.97,4.98,45.74,32.44,30.91,37.66,30.41,974.50,0.46,6.20,7.42,2.72,39.81,160.59,END\r\n'
b'911,0,0,0,0,0,2020,8,2,0,15,13,0,0,0,3.52,3.29,4.98,4.98,44.74,33.52,30.91,37.66,30.41,974.50,0.42,6.31,7.76,2.41,39.06,160.76,END\r\n'
b'912,0,0,0,0,0,2020,8,2,0,15,14,0,0,0,3.56,3.30,4.98,4.98,45.50,32.95,30.92,37.67,30.41,974.53,0.42,6.31,7.46,2.47,40.19,160.43,END\r\n'
b'913,0,0,0,0,0,2020,8,2,0,15,15,0,0,0,3.57,3.30,4.98,4.98,44.81,33.53,30.93,37.72,30.44,974.33,0.19,6.35,7.38,1.13,40.69,160.88,END\r\n'
b'914,0,0,0,0,0,2020,8,2,0,15,16,0,0,0,3.56,3.30,4.98,4.93,45.29,32.64,30.90,37.68,30.43,974.48,-0.15,6.39,8.57,-0.82,36.70,160.66,END\r\n'
b'915,0,0,0,0,0,2020,8,2,0,15,17,0,0,0,3.56,3.31,4.98,4.98,45.00,33.41,30.92,37.66,30.43,974.52,-0.50,6.46,9.33,-2.51,34.67,160.90,END\r\n'
b'916,0,0,0,0,0,2020,8,2,0,15,18,0,0,0,3.57,3.30,4.98,4.98,45.19,32.83,30.92,37.66,30.47,974.35,-0.92,6.58,9.18,-4.65,35.49,161.33,END\r\n'
b'917,0,0,0,0,0,2020,8,2,0,15,19,0,0,0,3.57,3.30,4.98,4.97,45.35,32.13,30.91,37.67,30.41,974.43,-0.15,6.12,5.09,-1.10,50.25,165.94,END\r\n'
b'918,0,0,0,0,0,2020,8,2,0,15,20,0,0,0,3.57,3.30,4.98,4.98,45.54,32.35,30.90,37.66,30.42,974.28,-1.42,7.08,7.57,-7.78,42.57,158.55,END\r\n'
b'919,0,0,0,0,0,2020,8,2,0,15,21,0,0,0,3.57,3.31,4.98,4.98,44.95,32.98,30.91,37.67,30.37,974.46,-1.57,7.23,7.04,-8.84,45.07,158.86,END\r\n'
b'920,0,0,0,0,0,2020,8,2,0,15,22,0,0,0,3.56,3.30,4.98,4.98,45.26,32.80,30.91,37.71,30.42,974.29,-1.11,7.08,7.57,-6.11,42.75,160.20,END\r\n'
b'921,0,0,0,0,0,2020,8,2,0,15,23,0,0,0,3.56,3.30,4.98,4.98,45.17,32.78,30.93,37.69,30.44,974.47,-1.38,7.73,7.84,-7.13,44.14,158.77,END\r\n'
b'922,0,0,0,0,0,2020,8,2,0,15,24,0,0,0,3.56,3.30,4.98,4.98,45.06,32.02,30.92,37.69,30.41,974.39,-0.96,7.19,6.16,-5.77,49.09,158.78,END\r\n'
b'923,0,0,0,0,0,2020,8,2,0,15,25,0,0,0,3.57,3.29,4.98,4.95,45.08,33.40,30.91,37.70,30.41,974.31,-1.15,7.53,7.61,-6.12,44.39,158.63,END\r\n'
b'924,0,0,0,0,0,2020,8,2,0,15,26,0,0,0,3.47,3.30,4.98,4.98,45.46,32.82,30.91,37.66,30.39,974.49,-1.45,7.61,7.50,-7.75,44.91,158.45,END\r\n'
b'925,0,0,0,0,0,2020,8,2,0,15,27,0,0,0,3.57,3.29,4.98,4.98,44.81,33.11,30.92,37.68,30.37,974.51,-1.64,7.50,7.04,-9.09,46.05,157.61,END\r\n'
b'926,0,0,0,0,0,2020,8,2,0,15,28,0,0,0,3.56,3.30,4.98,4.98,45.37,32.55,30.91,37.66,30.39,974.51,-1.84,7.69,9.56,-8.51,38.29,161.32,END\r\n'
b'927,0,0,0,0,0,2020,8,2,0,15,29,0,0,0,3.56,3.30,4.98,4.93,45.57,33.03,30.89,37.66,30.37,974.36,-0.92,4.59,7.19,-6.14,32.34,165.66,END\r\n'
b'928,0,0,0,0,0,2020,8,2,0,15,30,0,0,0,3.55,3.30,4.98,4.98,45.16,32.94,30.87,37.67,30.38,974.43,-0.19,5.55,5.81,-1.36,43.63,163.19,END\r\n'
b'929,0,0,0,0,0,2020,8,2,0,15,31,0,0,0,3.57,3.30,4.98,4.97,45.35,32.78,30.85,37.65,30.35,974.46,-0.88,6.16,8.87,-4.66,34.63,164.22,END\r\n'
b'930,0,0,0,0,0,2020,8,2,0,15,32,0,0,0,3.56,3.30,4.97,4.98,45.48,32.92,30.86,37.67,30.37,974.48,-0.73,6.50,7.23,-4.27,41.83,163.01,END\r\n'
b'931,0,0,0,0,0,2020,8,2,0,15,33,0,0,0,3.56,3.30,4.98,4.98,45.71,33.19,30.87,37.69,30.37,974.30,0.99,6.12,7.61,5.81,38.56,162.93,END\r\n'
b'932,0,0,0,0,0,2020,8,2,0,15,34,0,0,0,3.56,3.30,4.98,4.97,45.33,32.97,30.86,37.63,30.35,974.42,0.11,6.31,6.46,0.73,44.31,160.29,END\r\n'
b'933,0,0,0,0,0,2020,8,2,0,15,35,0,0,0,3.53,3.30,4.98,4.98,45.34,33.65,30.86,37.66,30.39,974.43,-0.38,6.96,6.69,-2.27,46.08,161.80,END\r\n'
b'934,0,0,0,0,0,2020,8,2,0,15,36,0,0,0,3.57,3.30,4.98,4.98,45.76,32.67,30.85,37.66,30.38,974.29,-0.57,7.15,6.92,-3.30,45.84,161.65,END\r\n'
b'935,0,0,0,0,0,2020,8,2,0,15,37,0,0,0,3.57,3.29,4.98,4.98,45.65,32.50,30.83,37.64,30.41,974.56,-0.50,6.85,7.53,-2.80,42.20,162.57,END\r\n'
b'936,0,0,0,0,0,2020,8,2,0,15,38,0,0,0,3.56,3.30,4.98,4.94,45.75,32.62,30.85,37.66,30.33,974.57,-0.92,6.73,8.07,-4.99,39.65,162.33,END\r\n'
b'937,0,0,0,0,0,2020,8,2,0,15,39,0,0,0,3.51,3.29,4.98,4.98,44.90,32.53,30.84,37.70,30.37,974.41,-1.15,7.00,8.53,-5.94,39.12,161.72,END\r\n'
b'938,0,0,0,0,0,2020,8,2,0,15,40,0,0,0,3.56,3.30,4.98,4.98,45.60,32.37,30.85,37.65,30.37,974.23,-1.19,7.19,8.91,-5.91,38.65,161.57,END\r\n'
b'939,0,0,0,0,0,2020,8,2,0,15,41,0,0,0,3.57,3.29,4.98,4.98,45.32,33.01,30.86,37.65,30.39,974.60,-1.34,7.04,9.06,-6.65,37.53,161.56,END\r\n'
b'940,0,0,0,0,0,2020,8,2,0,15,42,0,0,0,3.57,3.30,4.98,4.96,45.12,32.88,30.85,37.63,30.32,974.50,-1.34,7.38,9.10,-6.52,38.74,161.52,END\r\n'
b'941,0,0,0,0,0,2020,8,2,0,15,43,0,0,0,3.57,3.29,4.98,4.98,45.51,33.33,30.84,37.64,30.38,974.48,-1.38,7.38,9.03,-6.73,38.95,160.32,END\r\n'
b'942,0,0,0,0,0,2020,8,2,0,15,44,0,0,0,3.56,3.30,4.98,4.98,45.28,32.69,30.84,37.68,30.36,974.34,-1.11,7.38,8.76,-5.53,39.90,160.25,END\r\n'
b'943,0,0,0,0,0,2020,8,2,0,15,45,0,0,0,3.56,3.30,4.98,4.97,44.98,32.99,30.82,37.61,30.37,974.26,-1.34,7.38,8.45,-6.80,40.78,160.23,END\r\n'
b'944,0,0,0,0,0,2020,8,2,0,15,46,0,0,0,3.55,3.30,4.98,4.97,45.81,33.94,30.82,37.64,30.34,974.51,-1.15,7.38,7.15,-6.37,45.54,159.97,END\r\n'
b'945,0,0,0,0,0,2020,8,2,0,15,47,0,0,0,3.56,3.29,4.98,4.96,45.41,33.42,30.83,37.64,30.38,974.40,-0.76,7.08,6.23,-4.64,48.40,160.70,END\r\n'
b'946,0,0,0,0,0,2020,8,2,0,15,48,0,0,0,3.51,3.30,4.98,4.98,45.61,32.53,30.84,37.63,30.33,974.50,-0.69,6.96,6.88,-4.02,45.17,161.00,END\r\n'
b'947,0,0,0,0,0,2020,8,2,0,15,49,0,0,0,3.57,3.30,4.98,4.97,45.58,32.91,30.85,37.62,30.38,974.49,-0.80,7.38,6.65,-4.62,47.76,159.03,END\r\n'
b'948,0,0,0,0,0,2020,8,2,0,15,50,0,0,0,3.56,3.30,4.98,4.98,45.24,32.27,30.85,37.66,30.37,974.67,-0.92,7.27,7.61,-4.99,43.47,160.08,END\r\n'
b'949,0,0,0,0,0,2020,8,2,0,15,51,0,0,0,3.57,3.29,4.98,4.97,45.37,33.25,30.83,37.61,30.34,974.57,-0.96,7.11,6.62,-5.62,46.78,159.99,END\r\n'
b'950,0,0,0,0,0,2020,8,2,0,15,52,0,0,0,3.53,3.31,4.98,4.98,45.31,32.79,30.84,37.63,30.32,974.47,-0.76,6.85,5.97,-4.81,48.70,160.36,END\r\n'
b'951,0,0,0,0,0,2020,8,2,0,15,53,0,0,0,3.56,3.30,4.98,4.98,45.74,33.33,30.84,37.63,30.34,974.41,-0.99,7.11,7.34,-5.56,43.83,161.14,END\r\n'
b'952,0,0,0,0,0,2020,8,2,0,15,54,0,0,0,3.56,3.30,4.98,4.97,45.67,32.67,30.81,37.64,30.37,974.53,-1.22,7.30,7.96,-6.47,42.23,160.90,END\r\n'
b'953,0,0,0,0,0,2020,8,2,0,15,55,0,0,0,3.56,3.29,4.98,4.98,45.30,33.96,30.81,37.63,30.32,974.41,-1.38,7.38,7.73,-7.34,43.25,160.57,END\r\n'
b'954,0,0,0,0,0,2020,8,2,0,15,56,0,0,0,3.56,3.30,4.98,4.98,45.34,32.57,30.82,37.61,30.34,974.53,-1.45,7.42,8.18,-7.49,41.75,160.31,END\r\n'
b'955,0,0,0,0,0,2020,8,2,0,15,57,0,0,0,3.53,3.29,4.98,4.98,44.92,33.49,30.80,37.59,30.39,974.46,-1.30,7.38,8.30,-6.68,41.31,160.39,END\r\n'
b'956,0,0,0,0,0,2020,8,2,0,15,58,0,0,0,3.56,3.30,4.98,4.97,45.58,32.56,30.79,37.63,30.35,974.34,-1.30,7.38,7.76,-6.92,43.16,160.01,END\r\n'
b'957,0,0,0,0,0,2020,8,2,0,15,59,0,0,0,3.56,3.29,4.98,4.98,46.28,32.18,30.79,37.60,30.34,974.37,-1.34,7.46,8.18,-6.89,41.96,160.36,END\r\n'
b'958,0,0,0,0,0,2020,8,2,0,16,0,0,0,0,3.56,3.30,4.98,4.94,45.58,32.62,30.77,37.61,30.32,974.44,-1.26,7.46,8.68,-6.29,40.37,159.84,END\r\n'
